front,back,unidad,materia,submateria,tipo,nivel
¿Qué es el objeto material de la norma?,La entidad física o hecho sobre el cual recae la conducta regulada (ej. un inmueble en la compraventa).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,INTERMEDIO
¿Qué es la sanción resarcitoria?,Aquella que busca restablecer el equilibrio roto por el incumplimiento (ej. indemnización de perjuicios).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,INTERMEDIO
¿Qué es la sanción punitiva?,"Aquella que castiga al infractor por su conducta ilícita (ej. multa, prisión).",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,INTERMEDIO
Papel de la autoridad en la estructura de la norma.,Es quien garantiza el vínculo entre el supuesto y la aplicación efectiva de la consecuencia.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,INTERMEDIO
¿Qué es el destinatario de la norma?,"El sujeto a quien va dirigida la prescripción, ya sea para que la cumpla o para que la aplique.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,INTERMEDIO
Análisis de la estructura lógica de las normas primarias y secundarias.,"Según Hart, las primarias imponen deberes; las secundarias confieren potestades para crear o cambiar las primarias.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,AVANZADO
¿Cómo influye la finalidad en la interpretación teleológica?,El intérprete busca el sentido de la norma según el objetivo o 'ratio legis' que esta persigue.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,AVANZADO
Relación entre la consecuencia jurídica y la validez.,La consecuencia debe estar legalmente prevista para que su aplicación sea válida y no arbitraria.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,AVANZADO
Análisis del sujeto pasivo en el Derecho Público.,"Suele ser el Estado u organismos públicos, obligados a actuar dentro de sus competencias frente al ciudadano.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,AVANZADO
Impacto del incumplimiento en la relación jurídica.,El incumplimiento transforma la relación original en una relación de responsabilidad y sanción.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,AVANZADO
¿Cómo interactúan los componentes en una norma compleja?,Se entrelazan diversos supuestos y consecuencias (ej. contratos) que generan múltiples relaciones jurídicas recíprocas.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COMPONENTES_NORMA,CIVIL,AVANZADO
¿Qué son las normas de Derecho Público?,Aquellas que regulan la organización del Estado y sus relaciones con los particulares actuando con imperio.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué son las normas de Derecho Privado?,Aquellas que regulan las relaciones entre particulares en un plano de igualdad.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué son las normas de orden público?,Normas irrenunciables que protegen intereses esenciales de la sociedad (ej. normas de familia).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué son las normas de orden privado?,Normas que los particulares pueden modificar o dejar sin efecto en sus convenciones (autonomía de la voluntad).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué es una norma interpretativa?,Aquella que tiene por objeto fijar el sentido o alcance de una norma preexistente.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué es una norma supletoria?,Aquella que llena los vacíos dejados por las partes en sus contratos o convencos.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué es una norma de Derecho Común?,Aquella de alcance general que se aplica a todas las personas y situaciones (ej. Código Civil).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué es una norma de Derecho Especial?,"Aquella que regula materias o sujetos específicos, primando sobre la general en su ámbito.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué son las normas permanentes?,Aquellas dictadas para regir por tiempo indefinido mientras no sean derogadas.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué son las normas transitorias?,Aquellas que regulan situaciones de paso entre una ley antigua y una nueva.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué es una norma rígida?,Aquella que establece un precepto preciso e inflexible que no deja margen al juez.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
¿Qué es una norma flexible?,Aquella que usa conceptos indeterminados (ej. buena fe) permitiendo al juez apreciar el caso concreto.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,BASICO
Diferencia entre normas de orden público y prohibitivas.,"Toda norma prohibitiva es de orden público, pero no toda norma de orden público es prohibitiva (pueden ser imperativas).",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
¿En qué consisten las normas de reenvío o incompletas?,"Aquellas que no regulan la materia directamente, sino que remiten a otra norma para su integración.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
Diferencia entre Derecho Común y Derecho Especial.,El Común suple los vacíos del Especial; el Especial tiene preferencia de aplicación en su materia.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
¿Qué son las normas dispositivas?,"Aquellas que regulan situaciones que las partes no han previsto, pero que estas pueden modificar.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
Función de las normas declarativas o explicativas.,"No crean Derecho nuevo, sino que aclaran términos o conceptos de leyes anteriores.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
¿Qué es el Derecho Excepcional?,"Normas que contravienen los principios generales por razones de urgencia o beneficio particular, de interpretación restrictiva.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
Relación entre normas de orden público y la autonomía de la voluntad.,El orden público actúa como límite externo: las partes no pueden pactar contra lo que estas normas disponen.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
¿Qué son las normas reguladoras o completas?,Aquellas que contienen por sí mismas el supuesto y la consecuencia jurídica de forma autónoma.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
Importancia de las leyes de Derecho Permanente.,Aportan estabilidad y predictibilidad al sistema jurídico a largo plazo.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
Uso de normas flexibles en la modernización del Derecho.,"Permiten adaptar la ley a cambios sociales sin necesidad de reformas constantes, a través de la interpretación judicial.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
¿Cómo operan las normas interpretativas en cuanto a su vigencia?,Se entienden incorporadas a la ley que interpretan desde la fecha de vigencia de esta última.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,INTERMEDIO
Análisis de la expansión del 'orden público económico'.,Refleja la mayor intervención del Estado en contratos privados para proteger el interés general y la equidad social.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
Crítica a la distinción rígida entre Derecho Público y Privado.,En la actualidad existe una 'constitucionalización' del Derecho Privado que desdibuja las fronteras tradicionales.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
¿Por qué las normas de Derecho Excepcional no se aplican por analogía?,"Porque al ser contrarias al espíritu general del sistema, su aplicación debe limitarse estrictamente a los casos previstos.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
Papel de las normas supletorias en la seguridad del tráfico jurídico.,"Proveen un marco de previsibilidad para los contratos, evitando que la omisión de detalles los haga ineficaces.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
Relación entre normas rígidas y el principio de legalidad.,"Las normas rígidas limitan la discrecionalidad judicial, asegurando que la ley se aplique tal como fue dictada.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
¿Cómo afectan las normas transitorias a la irretroactividad de la ley?,"Definen cómo se aplican las nuevas leyes a situaciones nacidas bajo la antigua, protegiendo derechos adquiridos.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
Análisis del Derecho Común como núcleo del sistema.,El Derecho Civil (Derecho Común) conserva los principios básicos que informan al resto de las ramas especiales.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TAXONOMIA_NORMAS,CIVIL,AVANZADO
¿Qué es la costumbre jurídica?,Repetición constante y uniforme de una conducta con la convicción de su obligatoriedad jurídica.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Cuáles son los dos elementos de la costumbre?,El elemento material (uso repetido) y el elemento espiritual (opinio iuris).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Qué es la costumbre 'secundum legem'?,"Aquella que sigue a la ley, cuando esta se remite expresamente a ella.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Qué es la costumbre 'praeter legem'?,"Aquella que rige en silencio de la ley, llenando sus vacíos.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Qué es la costumbre 'contra legem'?,Aquella que se opone a lo dispuesto en la ley escrita; no tiene valor en el sistema chileno.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Qué es la jurisprudencia?,Conjunto de sentencias dictadas por los tribunales de justicia sobre una materia determinada.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Cuál es el valor de la jurisprudencia en Chile?,"No tiene fuerza obligatoria general (Art. 3 CC), pero posee valor de autoridad y guía para otros jueces.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
¿Qué es la 'opinio iuris'?,Convicción interna de que la conducta que se repite es jurídicamente obligatoria y no un mero uso social.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,BASICO
Diferencia entre uso y costumbre.,El uso es la mera repetición de actos; la costumbre añade la convicción de obligatoriedad jurídica.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
¿Cómo se prueba la costumbre en materia civil?,"Al no estar reglamentada, se admite cualquier medio de prueba legal (testigos, documentos).",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
¿Cómo se prueba la costumbre en materia mercantil?,Taxativamente: por dos sentencias uniformes o tres escrituras públicas anteriores (Art. 5 C. de Comercio).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
Diferencia entre costumbre civil y mercantil.,La civil solo vale según la ley; la mercantil vale en silencio de la ley.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
¿Por qué la jurisprudencia no es fuente formal en Chile?,Por el principio de separación de funciones y el efecto relativo de las sentencias (Art. 3 CC).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
Función de la jurisprudencia en la unificación del Derecho.,"A través del recurso de casación, la Corte Suprema busca criterios uniformes de interpretación legal.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
¿Qué es un precedente judicial?,Decisión anterior de un tribunal que sirve como base o ejemplo para resolver casos futuros similares.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,INTERMEDIO
Analice el valor de la costumbre en el Derecho Internacional.,"A diferencia del Derecho Civil, en el Internacional la costumbre es una de las fuentes principales y más dinámicas.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,AVANZADO
Crítica al artículo 3 del Código Civil sobre el valor de la sentencia.,Se argumenta que la jurisprudencia constante de la Suprema crea una norma de hecho que los jueces inferiores tienden a seguir.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,AVANZADO
Relación entre costumbre y el principio de 'omnipotencia de la ley'.,El rechazo a la costumbre 'contra legem' reafirma la primacía absoluta de la voluntad del legislador estatal.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,AVANZADO
¿Cómo influye la jurisprudencia en la creación de nuevos derechos?,"A través de interpretaciones evolutivas, los tribunales pueden reconocer derechos no previstos originalmente por el legislador.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,AVANZADO
Importancia de la prueba de la costumbre en el comercio internacional.,Los usos comerciales (lex mercatoria) son fundamentales para la validez de contratos entre empresas de distintos países.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,COSTUMBRE_JURISPRUDENCIA,CIVIL,AVANZADO
¿Qué es el Estado de Derecho?,Aquel donde el poder está limitado por normas jurídicas previas y se garantizan los derechos fundamentales.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Cuál es el principio de legalidad?,Principio de que toda actuación del Estado debe estar fundada en una ley previa y dentro de su competencia.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Qué es la separación de poderes?,"Distribución de las funciones del Estado en órganos distintos (Ejecutivo, Legislativo, Judicial) para evitar abusos.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Qué es el principio de juridicidad?,Sujeción integral de los órganos del Estado a la Constitución y a las normas dictadas conforme a ella.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Qué son los derechos fundamentales?,Derechos inherentes a la persona humana que el Estado de Derecho debe reconocer y proteger.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Qué es la responsabilidad estatal?,Obligación del Estado de reparar los daños causados por su actuación ilegal o arbitraria.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Qué es el control de constitucionalidad?,Mecanismo para asegurar que ninguna ley o acto contravenga lo dispuesto en la Constitución.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
¿Qué es la tutela judicial efectiva?,Derecho de toda persona a acceder a los tribunales para defender sus derechos mediante un proceso con garantías.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,BASICO
Diferencia entre 'Rule of Law' y 'Estado de Derecho'.,"El primero enfatiza el imperio de la ley y la igualdad; el segundo, la estructura formal y limitación del poder estatal.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
¿Qué es el 'Estado Legal de Derecho'?,"Etapa donde bastaba que el Estado actuara conforme a leyes, sin importar mucho el contenido de estas.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
¿Qué es el 'Estado Constitucional de Derecho'?,Etapa actual donde la ley está sometida a los valores y derechos consagrados en la Constitución.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
Importancia de la independencia judicial.,Esencial para que los jueces puedan controlar al poder político sin miedos ni presiones externas.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
Relación entre Estado de Derecho y Democracia.,Se complementan: la democracia legitima el poder y el Estado de Derecho asegura que ese poder no sea absoluto.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
¿En qué consiste la supremacía constitucional?,En que la Constitución es la norma jerárquicamente superior que invalida cualquier norma inferior que la contradiga.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
Función de la Contraloría General en el Estado de Derecho chileno.,Controlar la legalidad de los actos de la Administración del Estado (toma de razón).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,INTERMEDIO
Analice la tensión entre el Estado de Derecho y la actividad judicial.,"Surge cuando el juez, al interpretar, parece legislar o cuando su activismo choca con la voluntad parlamentaria.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,AVANZADO
Impacto de los estados de excepción en el Estado de Derecho.,Plantean el desafío de mantener límites al poder y proteger derechos en situaciones de crisis nacional.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,AVANZADO
Crítica al 'Estado de Derecho formal'.,"Se critica que sin justicia social y económica, las garantías formales de igualdad ante la ley son insuficientes para muchos.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,AVANZADO
Relación entre soberanía popular y límites constitucionales.,"En un Estado de Derecho, ni siquiera la mayoría puede vulnerar el núcleo esencial de los derechos fundamentales.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,AVANZADO
Evolución del concepto hacia el 'Estado Social y Democrático de Derecho'.,Incorpora la obligación del Estado de promover la igualdad material y asegurar prestaciones básicas a los ciudadanos.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,ESTADO_DE_DERECHO,CIVIL,AVANZADO
