front,back,unidad,materia,submateria,tipo,nivel
¿Qué es un derecho personal o crédito? (Variante 1),Aquel reclamable solo de personas que han contraído la obligación (Art. 578).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué son los derechos patrimoniales? (Variante 1),Aquellos con valor económico y susceptibles de intercambio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué son los derechos extrapatrimoniales? (Variante 1),"Sin valor pecuniario directo, como derechos de la personalidad.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué es un derecho transmisible? (Variante 1),Aquel que pasa del titular fallecido a sus herederos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué es un derecho intransmisible? (Variante 1),Aquel que se extingue con la muerte del titular (ej. usufructo).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué son los derechos absolutos? (Variante 1),Imponen un deber general de respeto a todos (erga omnes).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué son los derechos relativos? (Variante 1),Solo vinculan a sujetos determinados (acreedor-deudor).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
Mencione ejemplos de derechos reales. (Variante 1),"Dominio, herencia, usufructo, servidumbres, prenda, hipoteca.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
Mencione ejemplos de derechos personales. (Variante 1),"Préstamo de dinero, derecho a recibir alimentos, etc.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué son los derechos de la personalidad? (Variante 1),"Inherentes al ser humano por su naturaleza (ej. vida, honor).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué son los derechos de familia? (Variante 1),Derivan de vínculos de parentesco o matrimonio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué es un derecho presente? (Variante 1),Aquel ya incorporado al patrimonio del titular.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
¿Qué es un derecho accesorio? (Variante 1),Depende de la existencia de uno principal (ej. hipoteca).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,BASICO
Diferencia real/personal (Art. 577 y 578). (Variante 1),Real es sobre cosa; Personal contra persona determinada.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Diferencie derechos absolutos de relativos. (Variante 1),Absolutos: abstención universal; Relativos: prestación específica.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Importancia distinción patrimonial/extrapatrimonial. (Variante 1),Patrimoniales comerciables/embargables; Extrapatrimoniales no.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Diferencie transmisibles de intransmisibles. (Variante 1),Transmisibles pasan a herederos; Intransmisibles mueren con la persona.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Analice clasificación por origen. (Variante 1),"Nacen de la ley, actos jurídicos (contratos) o hechos ilícitos.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Diferencie entre principales y accesorios. (Variante 1),Accesorio sigue suerte de lo principal (accesorium sequitur principale).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
¿Qué son los derechos potestativos? (Variante 1),Permiten modificar esfera ajena por sola voluntad (ej. desahucio).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Clasifique derechos por su objeto. (Variante 1),"Sobre cosas corporales, incorporales o sobre actos de terceros.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Diferencie usufructo de uso/habitación. (Variante 1),Usufructo permite frutos; uso/habitación limitado a necesidades.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Diferencie propiedad plena de nuda. (Variante 1),Plena incluye goce; Nuda solo disposición (goce en tercero).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
¿Qué son los derechos 'ad rem'? (Variante 1),Derechos personales en tránsito a convertirse en reales.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Inalienabilidad legal vs convencional. (Variante 1),Legal impuesta (Art. 1464); Convencional por pacto (discutida).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
Acciones reales vs personales. (Variante 1),Reales persiguen cosa; Personales exigen prestación a deudor.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,INTERMEDIO
¿Sujeto pasivo en el derecho real? (Tesis Planiol). (Variante 1),Sí: sujeto pasivo universal obligado a no perturbar.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
Crítica a distinción real/personal. (Variante 1),Doctrina afirma que todos son relaciones entre personas con distintos objetos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
Naturaleza jurídica del derecho de herencia. (Variante 1),"Derecho real sobre universalidad jurídica, no cosas singulares.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
Derechos extrapatrimoniales y daño moral. (Variante 1),Lesión (honor) da derecho a reparación pecuniaria (daño moral).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
Transformación de derecho personal a real. (Variante 1),"Mediante tradición, el crédito se convierte en dominio.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
Obligaciones propter rem. (Variante 1),Deberes del titular de un derecho real por serlo (ej. gastos comunes).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
Oponibilidad de derechos personales a terceros. (Variante 1),Regla inoponibles; Excepción fraude pauliano o contratos vigentes.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
¿Posesión es derecho subjetivo? (Variante 1),Bello dice es hecho (Art. 700); Doctrina discute por acciones otorgadas.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,CLASIFICACION_DERECHOS,CIVIL,AVANZADO
¿Qué es el derecho subjetivo?,Facultad otorgada por el derecho objetivo para satisfacer intereses protegidos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Cuál es el núcleo de la Teoría de la Voluntad (Savigny)?,Poder de la voluntad reconocido por el ordenamiento jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué sostiene Ihering en la Teoría del Interés?,Interés jurídicamente protegido.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es una facultad según el derecho subjetivo?,Posibilidad de realizar un acto determinado amparado por la norma.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es una potestad?,Poder conferido para actuar sobre la esfera jurídica ajena (ej. patria potestad).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es la pretensión?,Facultad de exigir de otro el cumplimiento de un deber jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es el derecho subjetivo absoluto?,Aquel oponible frente a toda la colectividad (erga omnes).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es el derecho subjetivo relativo?,Aquel que solo puede ejercerse frente a un sujeto determinado (crédito).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es la facultad de disposición?,"Poder para desprenderse del derecho, transmitirlo o extinguirlo.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es la facultad de goce?,Poder para percibir los frutos y utilidades que la cosa produce.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es el derecho de acción?,Facultad de recurrir a órganos jurisdiccionales para la tutela de un derecho.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es un derecho subjetivo público?,Facultad del individuo frente al Estado (ej. derechos fundamentales).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
Diferencia entre derecho objetivo y derecho subjetivo.,Objetivo es la norma (Law); Subjetivo la facultad derivada (Right).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Explique la Teoría de la Voluntad de Windscheid.,Derecho subjetivo como poder de la voluntad otorgado por el orden jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Analice la crítica de Ihering a la teoría de la voluntad.,Hay derechos sin voluntad del titular (incapaces) y el derecho subsiste.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Explique la Teoría Ecléctica de Jellinek.,Interés protegido por el Estado mediante el poder de la voluntad.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Diferencie entre derecho subjetivo y facultad.,Derecho es el todo; facultad manifestación específica (ej. vender en el dominio).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Explique la distinción entre potestad y derecho subjetivo.,Potestad: interés ajeno/social; Derecho subjetivo: interés propio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Qué es la facultad de configuración jurídica?,Poder de alterar la realidad jurídica mediante actos unilaterales.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Relación entre derecho subjetivo y pretensión.,"Pretensión es la facultad de exigir; si no se cumple, nace la acción.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Diferencia entre derecho y expectativa de derecho.,Derecho ya ingresó al patrimonio; expectativa depende de suceso futuro.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Relación entre derecho subjetivo y deber correlativo.,"Todo derecho implica un deber ajeno, sea de dar, hacer o no hacer.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Qué es el derecho potestativo?,Poder de influir en situación ajena sin voluntad del otro (ej. partición).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Cómo concilia la doctrina moderna voluntad e interés?,Interés es el objeto y la voluntad el medio de actuación para realizarlo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Analice la tesis de Kelsen sobre identidad derecho/Estado.,Niega derechos autónomos; toda facultad es voluntad de la norma estatal.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Impacto de derechos humanos en la teoría subjetiva.,Elevan facultades a rangos inalienables que limitan la soberanía legislativa.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Relación entre derechos subjetivos y liberalismo jurídico.,Base para proteger propiedad y libertad frente al absolutismo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Analice la 'desubjetivización' del derecho.,"Prioriza el bien común sobre facultad individual, limitando contenidos.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Análisis de la potestad como 'función-deber'.,"Padre no tiene derecho sobre hijo, sino potestad para cumplir deber de cuidado.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Análisis de la renuncia (Art. 12 CC).,Manifestación de voluntad para extinguir derechos de interés individual.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
¿Qué es el derecho subjetivo? (Variante 1),Facultad otorgada por el derecho objetivo para satisfacer intereses protegidos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Cuál es el núcleo de la Teoría de la Voluntad (Savigny)? (Variante 1),Poder de la voluntad reconocido por el ordenamiento jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué sostiene Ihering en la Teoría del Interés? (Variante 1),Interés jurídicamente protegido.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es una facultad según el derecho subjetivo? (Variante 1),Posibilidad de realizar un acto determinado amparado por la norma.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es una potestad? (Variante 1),Poder conferido para actuar sobre la esfera jurídica ajena (ej. patria potestad).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es la pretensión? (Variante 1),Facultad de exigir de otro el cumplimiento de un deber jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es el derecho subjetivo absoluto? (Variante 1),Aquel oponible frente a toda la colectividad (erga omnes).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es el derecho subjetivo relativo? (Variante 1),Aquel que solo puede ejercerse frente a un sujeto determinado (crédito).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es la facultad de disposición? (Variante 1),"Poder para desprenderse del derecho, transmitirlo o extinguirlo.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es la facultad de goce? (Variante 1),Poder para percibir los frutos y utilidades que la cosa produce.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es el derecho de acción? (Variante 1),Facultad de recurrir a órganos jurisdiccionales para la tutela de un derecho.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
¿Qué es un derecho subjetivo público? (Variante 1),Facultad del individuo frente al Estado (ej. derechos fundamentales).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,BASICO
Diferencia entre derecho objetivo y derecho subjetivo. (Variante 1),Objetivo es la norma (Law); Subjetivo la facultad derivada (Right).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Explique la Teoría de la Voluntad de Windscheid. (Variante 1),Derecho subjetivo como poder de la voluntad otorgado por el orden jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Analice la crítica de Ihering a la teoría de la voluntad. (Variante 1),Hay derechos sin voluntad del titular (incapaces) y el derecho subsiste.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Explique la Teoría Ecléctica de Jellinek. (Variante 1),Interés protegido por el Estado mediante el poder de la voluntad.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Diferencie entre derecho subjetivo y facultad. (Variante 1),Derecho es el todo; facultad manifestación específica (ej. vender en el dominio).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Explique la distinción entre potestad y derecho subjetivo. (Variante 1),Potestad: interés ajeno/social; Derecho subjetivo: interés propio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Qué es la facultad de configuración jurídica? (Variante 1),Poder de alterar la realidad jurídica mediante actos unilaterales.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Relación entre derecho subjetivo y pretensión. (Variante 1),"Pretensión es la facultad de exigir; si no se cumple, nace la acción.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Diferencia entre derecho y expectativa de derecho. (Variante 1),Derecho ya ingresó al patrimonio; expectativa depende de suceso futuro.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
Relación entre derecho subjetivo y deber correlativo. (Variante 1),"Todo derecho implica un deber ajeno, sea de dar, hacer o no hacer.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Qué es el derecho potestativo? (Variante 1),Poder de influir en situación ajena sin voluntad del otro (ej. partición).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Cómo concilia la doctrina moderna voluntad e interés? (Variante 1),Interés es el objeto y la voluntad el medio de actuación para realizarlo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Analice la tesis de Kelsen sobre identidad derecho/Estado. (Variante 1),Niega derechos autónomos; toda facultad es voluntad de la norma estatal.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Impacto de derechos humanos en la teoría subjetiva. (Variante 1),Elevan facultades a rangos inalienables que limitan la soberanía legislativa.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Relación entre derechos subjetivos y liberalismo jurídico. (Variante 1),Base para proteger propiedad y libertad frente al absolutismo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Analice la 'desubjetivización' del derecho. (Variante 1),"Prioriza el bien común sobre facultad individual, limitando contenidos.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Análisis de la potestad como 'función-deber'. (Variante 1),"Padre no tiene derecho sobre hijo, sino potestad para cumplir deber de cuidado.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Análisis de la renuncia (Art. 12 CC). (Variante 1),Manifestación de voluntad para extinguir derechos de interés individual.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
¿Qué es la relación jurídica según Vodanovic?,La relación entre dos o más sujetos regulada por el derecho objetivo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Cuál es la definición simple de Ducci para relación jurídica?,Una relación de la vida ordenada por el derecho.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el sujeto activo en la relación jurídica?,Titular del poder o facultad (derecho subjetivo) para exigir una conducta.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el sujeto pasivo en la relación jurídica?,"Titular del deber jurídico, obligado a satisfacer el interés del titular del poder.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el objeto de la relación jurídica?,La entidad (bien o acto) sobre la cual recae el interés de los sujetos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el vínculo jurídico?,Nexo normativo que une a los sujetos y les atribuye poder y deber.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Cómo define Figueroa la relación jurídica?,Relación social relevante para el Derecho a la cual se le imponen consecuencias.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es una relación jurídica simple?,Aquella con un solo derecho y un solo deber correlativo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es una relación jurídica compleja?,Aquella con un conjunto de derechos y deberes recíprocos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué son las relaciones de estado?,Se refieren a la posición de la persona en la sociedad y familia (ej. padre-hijo).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
Explique la estructura de la relación jurídica.,"Se compone de: Sujetos (activo/pasivo), Objeto (interés) y Vínculo (nexo normativo).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Distinga entre relación jurídica simple y compleja.,Simple tiene un único nexo; compleja implica reciprocidad de múltiples nexos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué roles asumen los sujetos en un contrato bilateral?,Cada parte es simultáneamente sujeto activo y pasivo de distintas prestaciones.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
