front,back,unidad,materia,submateria,tipo,nivel
¿Qué ley regula el Acuerdo de Unión Civil en Chile?,"La Ley N° 20.830, que crea el estado civil de conviviente civil.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
¿Qué es la Ley de Matrimonio Civil actual?,"Ley N° 19.947, que introdujo el divorcio vincular en Chile.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
Mencione una ley que complemente el régimen de bienes.,La Ley sobre Copropiedad Inmobiliaria o la Ley de Prenda sin Desplazamiento.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
Impacto de la filiación única en el Código Civil.,"Eliminó las categorías de hijos legítimos e ilegítimos, reformando el Libro I y el sistema sucesorio.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
¿Cómo influye el Derecho del Consumidor en el Derecho Común?,"Introduce el principio de protección al contratante débil, corrigiendo asimetrías que el Código no preveía.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
Manifestación de la constitucionalización en el nombre.,El derecho a la identidad permite el cambio de nombre y sexo registral conforme a la autonomía personal.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
Relación entre el Código Civil y la Ley de Transparencia.,Límites a la vida privada y protección de datos que afectan la prueba y atributos de la personalidad.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
¿Qué es la 'recodificación'?,Tendencia moderna a reunir leyes especiales dispersas en nuevos códigos para recuperar la armonía del sistema.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
Influencia de los DD.HH. en la responsabilidad civil.,Reconocimiento del daño moral en ámbitos laborales y de familia por infracción a derechos fundamentales.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
¿Cómo afecta la Ley de Matrimonio Igualitario al Código?,Modifica la definición de matrimonio (Art. 102) permitiendo la unión de personas del mismo sexo.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,INTERMEDIO
Analice el fenómeno de los 'microsistemas' jurídicos.,Leyes como la del Consumidor crean reglas propias que a veces chocan con los principios generales del Código.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,AVANZADO
Critique la descodificación desde la seguridad jurídica.,La proliferación de leyes especiales dificulta el conocimiento del derecho y su aplicación coherente por los jueces.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,AVANZADO
Evalué el rol del juez ante la constitucionalización.,"El juez ya no es 'boca de la ley' civil, sino que debe ponderar valores constitucionales en cada caso.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,AVANZADO
El Derecho Civil ante los avances tecnológicos.,"Desafíos en contratos electrónicos, responsabilidad por inteligencia artificial y propiedad sobre datos.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,AVANZADO
Relación entre autonomía privada y orden público económico.,El Estado interviene más en los contratos para asegurar la equidad y el funcionamiento del mercado.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,AVANZADO
