front,back,unidad,materia,submateria,tipo,nivel
¿Qué es la analogía jurídica?,Aplicación de una ley a un caso no previsto pero que tiene semejanza con el caso regulado por la misma razón.,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,BASICO
¿Cuándo tiene valor la costumbre en el Derecho Civil chileno (Art. 2 CC)?,Solo cuando la ley se remite a ella (costumbre según la ley).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TEORIA_GENERAL,CIVIL,AVANZADO
La _____ es una repetición constante y uniforme de actos por los miembros de una comunidad con la convicción de obedecer un imperativo jurídico.,costumbre,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TEORIA_GENERAL,CIVIL,AVANZADO
¿Cuál es la diferencia entre costumbre y simples usos?,La costumbre tiene un elemento psicológico (opinio iuris) y generalidad; los usos son meras prácticas sin convicción jurídica.,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,BASICO
¿Qué es el 'Fisco'?,El Estado en cuanto titular de derechos subjetivos privados y sujeto de relaciones patrimoniales.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TEORIA_GENERAL,CIVIL,BASICO
Las personas naturales se dividen en chilenos y _____.,extranjeros,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,AVANZADO
El fin de la existencia de la persona natural ocurre con la _____.,muerte natural,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Concepto: Comurientes,Personas que fallecen en un mismo acontecimiento sin que se pueda determinar el orden de los decesos.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,PERSONA_NATURAL,CIVIL,BASICO
¿Qué sucede con los derechos de sucesión entre comurientes?,Se entiende que han perecido en un mismo momento y ninguno sucede en los bienes del otro.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,PERSONA_NATURAL,CIVIL,AVANZADO
La inscripción del nacimiento de extranjeros que desean cambiar el orden de sus apellidos se hace en la oficina de _____ del Registro Civil.,Santiago,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,AVANZADO
¿Quién puede solicitar el cambio de nombre de un menor si el representante legal se niega injustificadamente?,"Cualquier consanguíneo, el Defensor de Menores o incluso el juez de oficio.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
El seudónimo puede protegerse como _____ bajo la Ley de Propiedad Industrial si hay consentimiento del interesado.,marca,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Cuál es la principal característica del domicilio real?,Es voluntario y mutable al arbitrio de la persona.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,DOMICILIO,CIVIL,BASICO
El patrimonio se diferencia de la capacidad de goce en que el primero es la potencia _____ y el segundo es la potencia en acto.,actualizada,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,INTERMEDIO
Las corporaciones sin fines de lucro se llaman también _____ según el Art. 545 CC.,asociaciones,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
¿Qué órgano es responsable del Registro Nacional de Personas Jurídicas sin Fines de Lucro?,El Servicio de Registro Civil e Identificación.,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
¿Puede una fundación realizar actividades económicas?,"Sí, siempre que se relacionen con sus fines y no se distribuyan beneficios entre particulares.",DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
¿Qué es la 'muerte civil' en el derecho antiguo?,La pérdida de la personalidad por profesión solemne en instituto monástico.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Qué protección legal existe para la vida del que está por nacer?,El Art. 75 CC ordena al juez tomar providencias para proteger su existencia si cree que peligra.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,PERSONA_NATURAL,CIVIL,AVANZADO
Los derechos que se difieren a la criatura que está en el vientre materno quedan en _____ hasta el nacimiento.,suspenso,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué es la docimasia pulmonar hidrostática?,Procedimiento médico-legal para verificar si una criatura alcanzó a respirar (si los pulmones flotan).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
"La capacidad de ejercicio es la _____ general, y la incapacidad es lo _____.",regla / excepcional,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,INTERMEDIO
¿Qué requisito es ineludible para que un chileno renuncie válidamente a su nacionalidad?,Haberse nacionalizado previamente en país extranjero.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,AVANZADO
El apellido identifica a la persona dentro de la _____; el nombre propio dentro de la _____.,sociedad / familia,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Cuál es la sanción penal por usar un nombre falso para eludir obligaciones?,Presidio menor en su grado mínimo.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
El estado civil de 'divorciado' se adquiere por _____ judicial.,sentencia,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,NOMBRE_ESTADO_CIVIL,CIVIL,INTERMEDIO
Concepto: Ánimo de Permanencia (Domicilio),"Elemento subjetivo del domicilio que se presume por abrir tienda, aceptar cargo público o residencia prolongada.",DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,DOMICILIO,CIVIL,BASICO
¿Qué integra el pasivo de una persona jurídica?,Las obligaciones contraídas por sus representantes actuando dentro de sus atribuciones.,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
Las leyes sobre la _____ de los actos y contratos se rigen por la ley vigente al tiempo de su celebración.,validez,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,INTERMEDIO
¿Cómo se aplica la ley chilena a los chilenos en el extranjero (Art. 15 CC)?,"Rige su estado, capacidad y obligaciones de familia respecto a actos que produzcan efectos en Chile.",DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,AVANZADO
"Los bienes situados en Chile están sujetos a la ley _____, aunque sus dueños sean extranjeros y no residan en Chile (Art. 16 CC).",chilena,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,AVANZADO
¿Qué es la 'ley de la situación' (lex rei sitae)?,Principio por el cual los bienes se rigen por la ley del lugar donde están ubicados.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Qué establece el Art. 17 CC sobre la forma de los instrumentos públicos?,La forma de los instrumentos públicos se determina por la ley del país en que hayan sido otorgados.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
El dolo en el ámbito civil se presume solo en los casos _____ por la ley; de lo contrario debe probarse.,previstos,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
La buena fe se presume siempre en las relaciones _____.,privadas (Art. 707 CC),DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué es una persona de 'estirpe'?,Aquella que pertenece a una raíz o tronco de una familia o linaje determinado.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Cuál es el fundamento de la dignidad humana en el derecho chileno?,"Es el valor supremo del hombre del que emanan los derechos fundamentales, inviolables e inalienables.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
"El patrimonio es un _____ mucho más que un _____, definido por la aptitud de tener derechos.",continente / contenido,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,AVANZADO
¿A qué se refiere el término 'res inter alios acta'?,A que la relación jurídica entre partes es una cosa ajena para los terceros.,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
¿Qué es la carga de la prueba?,La necesidad de demostrar los hechos que fundan una pretensión para que esta sea acogida.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
El derecho subjetivo se agota en las _____ de actuación del titular para satisfacer sus intereses.,posibilidades,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TEORIA_GENERAL,CIVIL,AVANZADO
¿Qué es la 'transmisión' hereditaria?,El traspaso de la universalidad de derechos y obligaciones del causante a sus herederos.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
"En Chile, ¿existe la transferencia a título universal por acto entre vivos?","No, solo es posible la transferencia a título singular (bienes determinados).",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Las personas jurídicas tienen todos los atributos de la personalidad excepto el _____.,Estado Civil,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
¿Qué sanción recibe la persona jurídica que comete delitos bajo la Ley 20.393?,"Puede ser la disolución, prohibición de contratar con el Estado o pérdida de beneficios fiscales.",DERECHO_CIVIL_1,PERSONAS_JURIDICAS,RESPONSABILIDAD,CIVIL,INTERMEDIO
La nacionalidad por _____ es un beneficio otorgado por ley a extranjeros que han prestado grandes servicios al país.,gracia,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,AVANZADO
¿Qué es el domicilio político de los extranjeros?,Aquel que adquieren por el hecho de avecindarse en Chile.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,DOMICILIO,CIVIL,BASICO
Las leyes _____ se imponen a la voluntad de los particulares para asegurar el orden público o proteger a incapaces.,imperativas,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
¿Qué es el 'espíritu de la ley'?,"La intención o propósito que el legislador buscó alcanzar con la norma, más allá de sus palabras.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
La analogía _____ se basa en una norma concreta; la analogía _____ en el sistema u ordenamiento en su conjunto.,legis / iuris,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTEGRACION,CIVIL,AVANZADO
¿Qué es la 'costumbre según la ley' (secundum legem)?,Aquella que adquiere fuerza obligatoria porque la ley remite expresamente a ella.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TEORIA_GENERAL,CIVIL,BASICO
"Las leyes que regulan el _____ de un derecho se aplican desde que entran en vigencia, aunque el derecho naciera antes.",ejercicio,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,AVANZADO
Los _____ son derechos que no pueden ser separados de su titular bajo ninguna circunstancia (ej. uso y habitación).,derechos personalísimos,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
En el Derecho Privado se puede hacer todo lo que no esté _____.,prohibido,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
El Código Civil chileno fue redactado principalmente por _____.,Andrés Bello,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
¿Cuándo entró en vigencia el Código Civil chileno?,El 1 de enero de 1857.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,AVANZADO
El derecho de _____ es la facultad de exigir una prestación a una persona determinada.,crédito (o derecho personal),DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Cuál es la diferencia entre herencia y legado?,La herencia es una asignación a título universal; el legado es una asignación a título singular.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
Concepto: Universalidad de Hecho,"Conjunto de bienes muebles que forman un todo por su destino económico (ej. una biblioteca), a diferencia de la universalidad jurídica (el patrimonio).",DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,BASICO
¿Qué es el 'derecho de aprovechamiento de aguas' según el texto?,Un ejemplo de derecho real mencionado en el Código Civil.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
Las _____ son los hechos o actos que la ley prevé como causa justificadora del nacimiento de un derecho.,fuentes de los derechos,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
"El titular de un derecho puede ejercitarlo a través de un _____, ya sea legal o convencional.",representante,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué sucede con la capacidad de ejercicio de quien es declarado 'disipador'?,Se convierte en un incapaz relativo bajo interdicción de administrar sus bienes.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,AVANZADO
¿Quiénes son los representantes legales según el Art. 43 CC?,"El padre o la madre, el adoptante y el tutor o curador.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
El nombre propio también se conoce como nombre _____.,de pila,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué es el domicilio civil (Art. 61 CC)?,Aquel relativo a una parte determinada del territorio del Estado (ej. una comuna).,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,DOMICILIO,CIVIL,BASICO
La falta de ánimo de permanencia en un lugar hace que este sea solo una _____ y no un domicilio.,residencia,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,DOMICILIO,CIVIL,AVANZADO
"En materia de alimentos, el juez considera la _____ del demandado para determinar la cuantía.",capacidad económica (situación patrimonial),DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,AVANZADO
Las fundaciones se constituyen por la _____ de bienes a un fin de interés general.,afectación,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
Las personas jurídicas que participan del carácter de corporación y fundación se denominan _____.,mixtas,DERECHO_CIVIL_1,PERSONAS_JURIDICAS,NATURALEZA_CLASIFICACION,CIVIL,AVANZADO
¿Qué es el principio de 'unidad del patrimonio' en derecho sucesorio?,Las leyes que regulan la sucesión intestada son las mismas para todos los bienes del causante (muebles/inmuebles).,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,BASICO
Los atributos de la personalidad son derechos _____ porque no tienen un significado económico directo.,extrapatrimoniales,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
La nacionalidad es un vínculo que origina derechos y obligaciones _____.,recíprocas,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué recurso existe contra el acto administrativo que priva a alguien de su nacionalidad chilena?,"Recurso ante la Corte Suprema (Art. 12 CPR), que conoce como jurado y en tribunal pleno.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
La ley de _____ permite rectificar el nombre y sexo registral de una persona.,Identidad de Género (Ley 21.120),DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
"En el sistema de Andrés Bello, ¿cuál es el 'subsuelo' del ordenamiento jurídico del cual se nutren las demás ramas?",El Derecho Civil.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,TEORIA_GENERAL,CIVIL,BASICO
Concepto: Doctrina de los actos propios (Venire contra factum proprium),Principio que impide actuar en contra de las expectativas legítimas creadas por la propia conducta previa.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
"Las leyes que regulan la _____ de las pruebas se aplican al tiempo de su rendición, pero el medio de prueba debe ser el de la ley vigente al celebrarse el acto.",sustanciación,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,INTERMEDIO
¿Qué es el beneficio de inventario?,Facultad del heredero para limitar su responsabilidad por las deudas del causante hasta el valor de los bienes recibidos.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
La interrupción de la _____ ocurre cuando el titular del derecho lo ejerce o el deudor reconoce la obligación.,prescripción,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué es la 'cláusula penal'?,Una garantía específica personal donde se acuerda una sanción en caso de incumplimiento.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
El derecho real de _____ permite usar y gozar de una cosa ajena con cargo de conservar su forma y sustancia.,usufructo,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
La _____ es el modo de adquirir el dominio de las cosas que no pertenecen a nadie mediante su aprehensión material.,ocupación,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué es la acción publiciana?,Acción para recuperar la posesión de un mueble otorgada exclusivamente al poseedor regular.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
Las normas de _____ miran a los intereses particulares y pueden ser derogadas por la autonomía de la voluntad.,derecho privado,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
"En el Derecho chileno, la ley se presume conocida por todos desde su _____.",publicación en el Diario Oficial (Art. 8 CC),DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
¿Qué es la 'vacancia legal' (vacatio legis)?,Período entre la publicación de una ley y su entrada en vigor efectiva.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
"El principio de _____ implica que la ley chilena se aplica a todas las personas en el territorio, incluidos extranjeros.",territorialidad (Art. 14 CC),DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,INTERMEDIO
¿Cómo define la ley el artículo 1 del Código Civil chileno?,"Es una declaración de la voluntad soberana que, manifestada en la forma prescrita por la Constitución, manda, prohíbe o permite.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Cuál es el requisito externo de la ley referido a la autoridad que la dicta?,Que la declaración de voluntad emane del órgano competente (Poder Legislativo).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿A qué se refiere el requisito interno de la ley según el artículo 1 del Código Civil?,"A la naturaleza de su contenido, es decir, si manda, prohíbe o permite.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Definición: Leyes imperativas propiamente tales,"Son aquellas que mandan hacer algo, imponiendo una acción positiva.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
Ejemplo de ley imperativa propiamente tal en el Código Civil,La obligación de los padres de alimentar a sus hijos.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
Concepto: Leyes imperativas de requisito,"Aquellas que permiten realizar un acto jurídico, pero exigen el cumplimiento de formalidades o condiciones previas.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Qué tipo de norma es el artículo 1749 que exige la autorización de la mujer para enajenar inmuebles sociales?,Ley imperativa de requisito.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
Definición: Leyes prohibitivas,"Son las que mandan no hacer algo de forma absoluta, sin posibilidad de excepción o cumplimiento de requisitos.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
¿Qué sanción general establece el Código Civil para los actos que prohíbe la ley (Art. 10)?,La nulidad absoluta o carencia de valor.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Concepto: Leyes permisivas,Aquellas que conceden una facultad al sujeto o le permiten realizar un acto lícito.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
Concepto: Leyes declarativas o supletorias,"Normas que suplen el silencio de las partes en un acto jurídico, reproduciendo su voluntad presunta.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
Concepto: Leyes dispositivas,Normas que resuelven conflictos de intereses entre personas que no han contratado entre sí.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Qué factor determina la jerarquía de las normas en cuanto a su origen?,"El órgano o poder del cual emana la norma (ej. Constituyente, Legislativo, Ejecutivo).",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
¿Qué se entiende por constitucionalidad de fondo de una ley?,Que el contenido de la ley respete los preceptos y derechos garantizados por la Constitución.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué órgano ejerce en Chile el control de la constitucionalidad de las leyes?,El Tribunal Constitucional.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Definición: Potestad Reglamentaria,Facultad de las autoridades administrativas para dictar normas destinadas al cumplimiento de las leyes o la administración del Estado.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué es un reglamento de ejecución?,Aquel dictado por el Presidente para detallar y facilitar la aplicación de una ley existente.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Cuál es la jerarquía de un Decreto con Fuerza de Ley (DFL)?,Tiene el mismo rango o valor que una ley ordinaria.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
Proceso: ¿Qué ocurre con la ley tras su publicación en el Diario Oficial?,Se entiende conocida por todos y se vuelve obligatoria (Art. 7 y 8 CC).,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
¿Qué principio consagra el artículo 8 del Código Civil sobre el conocimiento de la ley?,Nadie puede alegar ignorancia de la ley después que esta haya entrado en vigencia.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,INTERMEDIO
¿En qué consiste la interpretación doctrinal de la ley?,"Es la realizada por los juristas y estudiosos del Derecho, y carece de fuerza obligatoria general.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,AVANZADO
¿Qué alcance tiene la interpretación legal o auténtica (Art. 3 CC)?,"Tiene fuerza obligatoria general, pues es realizada por el propio legislador.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,AVANZADO
Elemento de interpretación (Savigny): Elemento Gramatical,Análisis del tenor literal y el significado de las palabras de la ley.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,INTERMEDIO
Elemento de interpretación (Savigny): Elemento Lógico,Búsqueda de la concordancia y armonía entre las diversas partes de la ley.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,INTERMEDIO
Elemento de interpretación (Savigny): Elemento Histórico,Estudio de la intención del legislador y las circunstancias de la época de creación de la norma.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,AVANZADO
Elemento de interpretación (Savigny): Elemento Sistemático,Relación de la norma con el conjunto del ordenamiento jurídico y leyes sobre la misma materia.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,AVANZADO
¿Qué establece el artículo 19 inciso 1 del CC sobre el tenor literal de la ley?,"Cuando el sentido de la ley es claro, no se desatenderá su tenor literal a pretexto de consultar su espíritu.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,BASICO
¿Cómo deben entenderse las palabras técnicas de una ciencia o arte en la ley (Art. 21 CC)?,"En el sentido que les den los que profesan la misma ciencia o arte, a menos que se usen en sentido diverso.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Concepto: Equidad Natural (Art. 24 CC),Criterio de justicia para interpretar pasajes oscuros o integrar vacíos legales cuando otros elementos fallan.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,BASICO
Principio de especialidad (Art. 4 y 13 CC):,La disposición relativa a un asunto especial prefiere a la disposición de carácter general.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,AVANZADO
Argumento de interpretación: A fortiori,"Si la ley prohíbe lo menos, con mayor razón prohíbe lo más (o permite lo más, permite lo menos).",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,AVANZADO
Argumento de interpretación: A contrario sensu,"Si la ley regula un caso de forma específica, se presume que la solución es contraria para los casos no regulados.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTERPRETACION,CIVIL,AVANZADO
¿Cuándo se produce una laguna legal o vacío en el Derecho?,Cuando no existe una norma positiva para resolver un conflicto jurídico específico.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTEGRACION,CIVIL,INTERMEDIO
Concepto: Analogía Legis,Aplicar a un caso no previsto una norma que regula un caso semejante.,DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,INTEGRACION,CIVIL,BASICO
¿Qué establece el artículo 9 del Código Civil sobre el efecto de la ley en el tiempo?,"La ley puede solo disponer para lo futuro, y no tendrá jamás efecto retroactivo.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,BASICO
Teoría de Paul Roubier: Derechos Adquiridos,Facultades que han entrado al patrimonio de una persona y que no pueden ser afectadas por una ley nueva.,DERECHO_CIVIL_1,TEORIA_DE_LA_PERSONA,CAPACIDAD_PATRIMONIO,CIVIL,AVANZADO
¿Qué sucede con los contratos celebrados bajo una ley antigua si surge una ley nueva (Art. 22 LERL)?,"Se entienden incorporadas las leyes vigentes al tiempo de su celebración, salvo normas de procedimiento.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_TIEMPO,CIVIL,AVANZADO
¿Qué regla aplica la LERL respecto a las leyes de prueba?,"Los actos se prueban según la ley vigente al momento de su celebración, pero el procedimiento de prueba sigue la ley nueva.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,LA_LEY,CIVIL,INTERMEDIO
Principio de territorialidad (Art. 14 CC):,"La ley es obligatoria para todos los habitantes de la República, incluso los extranjeros.",DERECHO_CIVIL_1,TEORIA_DE_LA_LEY,EFECTOS_EN_EL_ESPACIO,CIVIL,AVANZADO
